sample_time,observation_number,height_m,status,rc_throttle
2026-02-03T15:56:44.112580+00:00,425,11.3516,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:44.312580+00:00,427,11.5340,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:44.512580+00:00,429,11.7238,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:44.712580+00:00,431,11.9110,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:44.912580+00:00,433,12.0962,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.112580+00:00,435,12.2752,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.312580+00:00,437,12.4448,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.512580+00:00,439,12.6324,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.712580+00:00,441,12.7976,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.912580+00:00,443,12.9666,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.112580+00:00,445,13.1136,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.312580+00:00,447,13.2732,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.512580+00:00,449,13.4194,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.712580+00:00,451,13.5968,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.912580+00:00,453,13.7584,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.112580+00:00,455,13.8930,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.312580+00:00,457,14.0170,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.512580+00:00,459,14.1292,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.712580+00:00,461,14.2518,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.912580+00:00,463,14.3352,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.112580+00:00,465,14.3878,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.312580+00:00,467,14.4974,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.512580+00:00,469,14.5628,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.712580+00:00,471,14.6266,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.912580+00:00,473,14.6806,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.112580+00:00,475,14.7372,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.312580+00:00,477,14.7742,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.512580+00:00,479,14.7930,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.712580+00:00,481,14.8140,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.912580+00:00,483,14.8436,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:50.112580+00:00,485,14.8770,YAW_ALIGN(347.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:50.312580+00:00,487,14.9036,YAW_ALIGN(347.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:50.512580+00:00,489,14.9182,YAW_ALIGN(347.0°) | CRUISE_DIRECTION_MODE,1322.0
2026-02-03T15:56:50.712580+00:00,491,14.9968,YAW_ALIGN(347.0°) | CRUISE_DIRECTION_MODE,1320.0
2026-02-03T15:56:50.912580+00:00,493,14.8992,YAW_ALIGN(347.0°) | CRUISE_DIRECTION_MODE,1319.0
2026-02-03T15:56:51.112580+00:00,495,14.7662,READY | CRUISE_DIRECTION_MODE,1317.0
2026-02-03T15:56:51.312580+00:00,497,14.7128,READY | CRUISE_DIRECTION_MODE,1316.0
2026-02-03T15:56:51.512580+00:00,499,14.5988,READY | CRUISE_DIRECTION_MODE,1316.0
2026-02-03T15:56:51.712580+00:00,501,14.4770,READY | CRUISE_DIRECTION_MODE,1317.0
2026-02-03T15:56:51.912580+00:00,503,14.3732,READY | CRUISE_DIRECTION_MODE,1337.0
2026-02-03T15:56:52.112580+00:00,505,14.2782,READY | CRUISE_DIRECTION_MODE,1337.0
2026-02-03T15:56:52.312580+00:00,507,14.2182,READY | CRUISE_DIRECTION_MODE,1339.0
2026-02-03T15:56:52.512580+00:00,509,14.1364,READY | CRUISE_DIRECTION_MODE,1339.0
2026-02-03T15:56:52.712580+00:00,511,14.0652,READY | CRUISE_DIRECTION_MODE,1340.0
2026-02-03T15:56:52.912580+00:00,513,14.0148,READY | CRUISE_DIRECTION_MODE,1340.0
2026-02-03T15:56:53.112580+00:00,515,13.9968,READY | CRUISE_DIRECTION_MODE,1340.0
2026-02-03T15:56:53.312580+00:00,517,13.9046,READY | CRUISE_DIRECTION_MODE,1361.0
2026-02-03T15:56:53.512580+00:00,519,13.8182,READY | CRUISE_DIRECTION_MODE,1372.0
2026-02-03T15:56:53.712580+00:00,521,13.7644,READY | CRUISE_DIRECTION_MODE,1372.0
2026-02-03T15:56:53.912580+00:00,523,13.7262,READY | CRUISE_DIRECTION_MODE,1368.0
2026-02-03T15:56:54.112580+00:00,525,13.6582,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:56:54.312580+00:00,527,13.5906,READY | CRUISE_DIRECTION_MODE,1368.0
2026-02-03T15:56:54.512580+00:00,529,13.5180,READY | CRUISE_DIRECTION_MODE,1385.0
2026-02-03T15:56:54.712580+00:00,531,13.4368,READY | CRUISE_DIRECTION_MODE,1366.0
2026-02-03T15:56:54.912580+00:00,533,13.3642,READY | CRUISE_DIRECTION_MODE,1368.0
2026-02-03T15:56:55.112580+00:00,535,13.2936,READY | CRUISE_DIRECTION_MODE,1368.0
2026-02-03T15:56:55.312580+00:00,537,13.2300,READY | CRUISE_DIRECTION_MODE,1380.0
2026-02-03T15:56:55.512580+00:00,539,13.1510,READY | CRUISE_DIRECTION_MODE,1381.0
2026-02-03T15:56:55.712580+00:00,541,13.0972,READY | CRUISE_DIRECTION_MODE,1380.0
2026-02-03T15:56:55.912580+00:00,543,13.0202,READY | CRUISE_DIRECTION_MODE,1380.0
2026-02-03T15:56:56.112580+00:00,545,12.9518,READY | CRUISE_DIRECTION_MODE,1386.0
2026-02-03T15:56:56.312580+00:00,547,12.8934,READY | CRUISE_DIRECTION_MODE,1386.0
2026-02-03T15:56:56.512580+00:00,549,12.8316,READY | CRUISE_DIRECTION_MODE,1386.0
2026-02-03T15:56:56.712580+00:00,551,12.7560,READY | CRUISE_DIRECTION_MODE,1386.0
2026-02-03T15:56:56.912580+00:00,553,12.6934,READY | CRUISE_DIRECTION_MODE,1387.0
2026-02-03T15:56:57.112580+00:00,555,12.6226,READY | CRUISE_DIRECTION_MODE,1387.0
2026-02-03T15:56:57.312580+00:00,557,12.5634,READY | CRUISE_DIRECTION_MODE,1387.0
2026-02-03T15:56:57.512580+00:00,559,12.4800,READY | CRUISE_DIRECTION_MODE,1389.0
2026-02-03T15:56:57.712580+00:00,561,12.4160,READY | CRUISE_DIRECTION_MODE,1388.0
2026-02-03T15:56:57.912580+00:00,563,12.3444,READY | CRUISE_DIRECTION_MODE,1389.0
2026-02-03T15:56:58.112580+00:00,565,12.2614,READY | CRUISE_DIRECTION_MODE,1382.0
2026-02-03T15:56:58.312580+00:00,567,12.1798,READY | CRUISE_DIRECTION_MODE,1380.0
2026-02-03T15:56:58.512580+00:00,569,12.1078,READY | CRUISE_DIRECTION_MODE,1380.0
2026-02-03T15:56:58.712580+00:00,571,12.0248,READY | CRUISE_DIRECTION_MODE,1380.0
2026-02-03T15:56:58.912580+00:00,573,11.9426,READY | CRUISE_DIRECTION_MODE,1388.0
2026-02-03T15:56:59.112580+00:00,575,11.8752,READY | CRUISE_DIRECTION_MODE,1388.0
2026-02-03T15:56:59.312580+00:00,577,11.8062,READY | CRUISE_DIRECTION_MODE,1388.0
2026-02-03T15:56:59.512580+00:00,579,11.7478,READY | CRUISE_DIRECTION_MODE,1388.0
2026-02-03T15:56:59.712580+00:00,581,11.6994,READY | CRUISE_DIRECTION_MODE,1385.0
2026-02-03T15:56:59.912580+00:00,583,11.6780,READY | CRUISE_DIRECTION_MODE,1385.0
2026-02-03T15:57:00.112580+00:00,585,11.6494,READY | CRUISE_DIRECTION_MODE,1384.0
2026-02-03T15:57:00.312580+00:00,587,11.5964,READY | CRUISE_DIRECTION_MODE,1381.0
2026-02-03T15:57:00.512580+00:00,589,11.5798,READY | CRUISE_DIRECTION_MODE,1382.0
2026-02-03T15:57:00.712580+00:00,591,11.5310,READY | CRUISE_DIRECTION_MODE,1381.0
2026-02-03T15:57:00.912580+00:00,593,11.4850,READY | CRUISE_DIRECTION_MODE,1379.0
2026-02-03T15:57:01.112580+00:00,595,11.4890,READY | CRUISE_DIRECTION_MODE,1379.0
2026-02-03T15:57:01.312580+00:00,597,11.4404,READY | CRUISE_DIRECTION_MODE,1379.0
2026-02-03T15:57:01.512580+00:00,599,11.4008,READY | CRUISE_DIRECTION_MODE,1379.0
2026-02-03T15:57:01.712580+00:00,601,11.3834,READY | CRUISE_DIRECTION_MODE,1397.0
2026-02-03T15:57:01.912580+00:00,603,11.3604,READY | CRUISE_DIRECTION_MODE,1400.0
2026-02-03T15:57:02.112580+00:00,605,11.3432,READY | CRUISE_DIRECTION_MODE,1399.0
2026-02-03T15:57:02.312580+00:00,607,11.3418,READY | CRUISE_DIRECTION_MODE,1398.0
2026-02-03T15:57:02.512580+00:00,609,11.3328,READY | CRUISE_DIRECTION_MODE,1396.0
2026-02-03T15:57:02.712580+00:00,611,11.3392,READY | CRUISE_DIRECTION_MODE,1396.0
2026-02-03T15:57:02.912580+00:00,613,11.3256,READY | CRUISE_DIRECTION_MODE,1397.0
2026-02-03T15:57:03.112580+00:00,615,11.3290,READY | CRUISE_DIRECTION_MODE,1425.0
2026-02-03T15:57:03.312580+00:00,617,11.3442,READY | CRUISE_DIRECTION_MODE,1425.0
2026-02-03T15:57:03.512580+00:00,619,11.3730,READY | CRUISE_DIRECTION_MODE,1424.0
2026-02-03T15:57:03.712580+00:00,621,11.3970,READY | CRUISE_DIRECTION_MODE,1445.0
2026-02-03T15:57:03.912580+00:00,623,11.4282,READY | CRUISE_DIRECTION_MODE,1447.0
2026-02-03T15:57:04.112580+00:00,625,11.4720,READY | CRUISE_DIRECTION_MODE,1446.0
2026-02-03T15:57:04.312580+00:00,627,11.5172,READY | CRUISE_DIRECTION_MODE,1444.0
2026-02-03T15:57:04.512580+00:00,629,11.5864,READY | CRUISE_DIRECTION_MODE,1442.0
2026-02-03T15:57:04.712580+00:00,631,11.6320,READY | CRUISE_DIRECTION_MODE,1442.0
2026-02-03T15:57:04.912580+00:00,633,11.6940,READY | CRUISE_DIRECTION_MODE,1442.0
2026-02-03T15:57:05.112580+00:00,635,11.7288,READY | CRUISE_DIRECTION_MODE,1442.0
2026-02-03T15:57:05.312580+00:00,637,11.7874,READY | CRUISE_DIRECTION_MODE,1416.0
2026-02-03T15:57:05.512580+00:00,639,11.8406,READY | CRUISE_DIRECTION_MODE,1415.0
2026-02-03T15:57:05.712580+00:00,641,11.8886,READY | CRUISE_DIRECTION_MODE,1416.0
2026-02-03T15:57:05.912580+00:00,643,11.9672,READY | CRUISE_DIRECTION_MODE,1418.0
2026-02-03T15:57:06.112580+00:00,645,12.0394,READY | CRUISE_DIRECTION_MODE,1418.0
2026-02-03T15:57:06.312580+00:00,647,12.1050,READY | CRUISE_DIRECTION_MODE,1417.0
2026-02-03T15:57:06.512580+00:00,649,12.1540,READY | CRUISE_DIRECTION_MODE,1416.0
2026-02-03T15:57:06.712580+00:00,651,12.2068,READY | CRUISE_DIRECTION_MODE,1389.0
2026-02-03T15:57:06.912580+00:00,653,12.2402,READY | CRUISE_DIRECTION_MODE,1389.0
2026-02-03T15:57:07.112580+00:00,655,12.2694,READY | CRUISE_DIRECTION_MODE,1392.0
2026-02-03T15:57:07.312580+00:00,657,12.2934,READY | CRUISE_DIRECTION_MODE,1390.0
2026-02-03T15:57:07.512580+00:00,659,12.3144,READY | CRUISE_DIRECTION_MODE,1389.0
2026-02-03T15:57:07.712580+00:00,661,12.3408,READY | CRUISE_DIRECTION_MODE,1389.0
2026-02-03T15:57:07.912580+00:00,663,12.3562,READY | CRUISE_DIRECTION_MODE,1390.0
2026-02-03T15:57:08.112580+00:00,665,12.3724,READY | CRUISE_DIRECTION_MODE,1390.0
2026-02-03T15:57:08.312580+00:00,667,12.4014,READY | CRUISE_DIRECTION_MODE,1390.0
2026-02-03T15:57:08.512580+00:00,669,12.4304,READY | CRUISE_DIRECTION_MODE,1390.0
2026-02-03T15:57:08.712580+00:00,671,12.4598,READY | CRUISE_DIRECTION_MODE,1387.0
2026-02-03T15:57:08.912580+00:00,673,12.5034,READY | CRUISE_DIRECTION_MODE,1387.0
2026-02-03T15:57:09.112580+00:00,675,12.5090,READY | CRUISE_DIRECTION_MODE,1387.0
2026-02-03T15:57:09.312580+00:00,677,12.5140,READY | CRUISE_DIRECTION_MODE,1386.0
2026-02-03T15:57:09.512580+00:00,679,12.5444,READY | CRUISE_DIRECTION_MODE,1385.0
2026-02-03T15:57:09.712580+00:00,681,12.5516,READY | CRUISE_DIRECTION_MODE,1385.0
2026-02-03T15:57:09.912580+00:00,683,12.5496,READY | CRUISE_DIRECTION_MODE,1385.0
2026-02-03T15:57:10.112580+00:00,685,12.5524,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:10.312580+00:00,687,12.5616,READY | CRUISE_DIRECTION_MODE,1382.0
2026-02-03T15:57:10.512580+00:00,689,12.5716,READY | CRUISE_DIRECTION_MODE,1382.0
2026-02-03T15:57:10.712580+00:00,691,12.5830,READY | CRUISE_DIRECTION_MODE,1382.0
2026-02-03T15:57:10.912580+00:00,693,12.5806,READY | CRUISE_DIRECTION_MODE,1381.0
2026-02-03T15:57:11.112580+00:00,695,12.5870,READY | CRUISE_DIRECTION_MODE,1381.0
2026-02-03T15:57:11.312580+00:00,697,12.5922,READY | CRUISE_DIRECTION_MODE,1381.0
2026-02-03T15:57:11.512580+00:00,699,12.5978,READY | CRUISE_DIRECTION_MODE,1376.0
2026-02-03T15:57:11.712580+00:00,701,12.6032,READY | CRUISE_DIRECTION_MODE,1376.0
2026-02-03T15:57:11.912580+00:00,703,12.6008,READY | CRUISE_DIRECTION_MODE,1375.0
2026-02-03T15:57:12.112580+00:00,705,12.5976,READY | CRUISE_DIRECTION_MODE,1368.0
2026-02-03T15:57:12.312580+00:00,707,12.5890,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:12.512580+00:00,709,12.5824,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:12.712580+00:00,711,12.5726,READY | CRUISE_DIRECTION_MODE,1366.0
2026-02-03T15:57:12.912580+00:00,713,12.5598,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:13.112580+00:00,715,12.5460,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:13.312580+00:00,717,12.5334,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:13.512580+00:00,719,12.5176,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:13.712580+00:00,721,12.5114,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:13.912580+00:00,723,12.5024,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:14.112580+00:00,725,12.4900,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:14.312580+00:00,727,12.4672,READY | CRUISE_DIRECTION_MODE,1372.0
2026-02-03T15:57:14.512580+00:00,729,12.4576,READY | CRUISE_DIRECTION_MODE,1373.0
2026-02-03T15:57:14.712580+00:00,731,12.4380,READY | CRUISE_DIRECTION_MODE,1373.0
2026-02-03T15:57:14.912580+00:00,733,12.4194,READY | CRUISE_DIRECTION_MODE,1374.0
2026-02-03T15:57:15.112580+00:00,735,12.4100,READY | CRUISE_DIRECTION_MODE,1379.0
2026-02-03T15:57:15.312580+00:00,737,12.4046,READY | CRUISE_DIRECTION_MODE,1379.0
2026-02-03T15:57:15.512580+00:00,739,12.3940,READY | CRUISE_DIRECTION_MODE,1380.0
2026-02-03T15:57:15.712580+00:00,741,12.3932,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:15.912580+00:00,743,12.3902,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:16.112580+00:00,745,12.3832,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:16.312580+00:00,747,12.4030,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:16.512580+00:00,749,12.4022,READY | CRUISE_DIRECTION_MODE,1382.0
2026-02-03T15:57:16.712580+00:00,751,12.4028,READY | CRUISE_DIRECTION_MODE,1382.0
2026-02-03T15:57:16.912580+00:00,753,12.4016,READY | CRUISE_DIRECTION_MODE,1381.0
2026-02-03T15:57:17.112580+00:00,755,12.4016,READY | CRUISE_DIRECTION_MODE,1381.0
2026-02-03T15:57:17.312580+00:00,757,12.3894,READY | CRUISE_DIRECTION_MODE,1382.0
2026-02-03T15:57:17.512580+00:00,759,12.3872,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:17.712580+00:00,761,12.3834,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:17.912580+00:00,763,12.3808,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:18.112580+00:00,765,12.3812,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:18.312580+00:00,767,12.3728,READY | CRUISE_DIRECTION_MODE,1383.0
2026-02-03T15:57:18.512580+00:00,769,12.3716,READY | CRUISE_DIRECTION_MODE,1384.0
2026-02-03T15:57:18.712580+00:00,771,12.3684,READY | CRUISE_DIRECTION_MODE,1384.0
2026-02-03T15:57:18.912580+00:00,773,12.3680,READY | CRUISE_DIRECTION_MODE,1384.0
2026-02-03T15:57:19.112580+00:00,775,12.3710,READY | CRUISE_DIRECTION_MODE,1367.0
2026-02-03T15:57:19.312580+00:00,777,12.3626,READY | CRUISE_DIRECTION_MODE,1369.0
2026-02-03T15:57:19.512580+00:00,779,12.3490,READY | CRUISE_DIRECTION_MODE,1369.0
2026-02-03T15:57:19.712580+00:00,781,12.3330,READY | CRUISE_DIRECTION_MODE,1371.0
2026-02-03T15:57:19.912580+00:00,783,12.3170,READY | CRUISE_DIRECTION_MODE,1372.0
2026-02-03T15:57:20.112580+00:00,785,12.2980,READY | CRUISE_DIRECTION_MODE,1373.0
2026-02-03T15:57:20.312580+00:00,787,12.2840,READY | CRUISE_DIRECTION_MODE,1374.0
2026-02-03T15:57:20.512580+00:00,789,12.2518,READY | CRUISE_DIRECTION_MODE,1373.0
2026-02-03T15:57:20.712580+00:00,791,12.2264,READY | CRUISE_DIRECTION_MODE,1372.0
2026-02-03T15:57:20.912580+00:00,793,12.2130,READY | CRUISE_DIRECTION_MODE,1373.0
2026-02-03T15:57:21.112580+00:00,795,12.1928,READY | CRUISE_DIRECTION_MODE,1372.0
2026-02-03T15:57:21.312580+00:00,797,12.1692,READY | CRUISE_DIRECTION_MODE,1372.0
2026-02-03T15:57:21.512580+00:00,799,12.1394,READY | CRUISE_DIRECTION_MODE,1372.0
2026-02-03T15:57:21.712580+00:00,801,12.1256,READY | CRUISE_DIRECTION_MODE,1372.0
2026-02-03T15:57:21.912580+00:00,803,12.1244,READY | CRUISE_DIRECTION_MODE,1370.0
2026-02-03T15:57:22.112580+00:00,805,12.1190,READY | CRUISE_DIRECTION_MODE,1369.0
2026-02-03T15:57:22.312580+00:00,807,12.0834,READY | CRUISE_DIRECTION_MODE,1369.0
2026-02-03T15:57:22.512580+00:00,809,12.0510,READY | CRUISE_DIRECTION_MODE,1369.0
2026-02-03T15:57:22.712580+00:00,811,12.0204,READY | CRUISE_DIRECTION_MODE,1373.0
2026-02-03T15:57:22.912580+00:00,813,11.9988,READY | CRUISE_DIRECTION_MODE,1373.0
2026-02-03T15:57:23.112580+00:00,815,11.9842,READY | CRUISE_DIRECTION_MODE,1373.0
2026-02-03T15:57:23.312580+00:00,817,11.9464,READY | CRUISE_DIRECTION_MODE,1370.0
2026-02-03T15:57:23.512580+00:00,819,11.9140,READY | CRUISE_DIRECTION_MODE,1369.0
2026-02-03T15:57:23.712580+00:00,821,11.8838,READY | CRUISE_DIRECTION_MODE,1369.0
2026-02-03T15:57:23.912580+00:00,823,11.8394,READY | CRUISE_DIRECTION_MODE,1368.0
2026-02-03T15:57:24.112580+00:00,825,11.8024,READY | CRUISE_DIRECTION_MODE,1376.0
2026-02-03T15:57:24.312580+00:00,827,11.7474,READY | CRUISE_DIRECTION_MODE,1378.0
2026-02-03T15:57:24.512580+00:00,829,11.6980,READY | CRUISE_DIRECTION_MODE,1378.0
2026-02-03T15:57:24.712580+00:00,831,11.6376,READY | CRUISE_DIRECTION_MODE,1388.0
2026-02-03T15:57:24.912580+00:00,833,11.6372,READY | CRUISE_DIRECTION_MODE,1386.0
2026-02-03T15:57:25.112580+00:00,835,11.6382,READY | CRUISE_DIRECTION_MODE,1386.0
2026-02-03T15:57:25.312580+00:00,837,11.6030,READY | CRUISE_DIRECTION_MODE,1386.0
2026-02-03T15:57:25.512580+00:00,839,11.5612,READY | CRUISE_DIRECTION_MODE,1399.0
2026-02-03T15:57:25.712580+00:00,841,11.5260,READY | CRUISE_DIRECTION_MODE,1398.0
2026-02-03T15:57:25.912580+00:00,843,11.5150,READY | CRUISE_DIRECTION_MODE,1398.0
2026-02-03T15:57:26.112580+00:00,845,11.5030,READY | CRUISE_DIRECTION_MODE,1394.0
2026-02-03T15:57:26.312580+00:00,847,11.4838,READY | CRUISE_DIRECTION_MODE,1393.0
2026-02-03T15:57:26.512580+00:00,849,11.4802,READY | CRUISE_DIRECTION_MODE,1393.0
2026-02-03T15:57:26.712580+00:00,851,11.4776,READY | CRUISE_DIRECTION_MODE,1392.0
